Step,AgentID,score_total,ai_dependency,dependency_phase,ai_tier,quota_balance,effective_ability,slots_used,deadline_miss_count,SES,base_ability,semester
2,19,0.0,0.008,1,3,99.41180437354366,31.71158323870106,1,0,low,31.71158323870106,1
2,20,0.0,0.0,1,3,0.0,55.09632026216189,1,0,mid,55.09632026216189,1
2,21,0.0,0.0,1,3,0.0,54.35710888447196,2,0,low,54.35710888447196,1
2,22,35.690890808395494,0.047424,1,3,783.2736274606036,42.25784293208721,1,0,high,42.25784293208721,1
2,23,0.0,0.0,1,3,99.71420143939197,54.51184839245718,4,0,mid,54.51184839245718,1
2,24,27.36521489871094,0.015936,1,3,198.46428383877543,56.31153106962372,0,0,mid,56.31153106962372,1
2,25,0.0,0.0,1,3,100.0,39.95457224936491,0,0,mid,39.95457224936491,1
2,26,35.10685487865215,0.015936,1,3,198.69539040905727,61.64682668679413,0,0,low,61.64682668679413,1
2,27,0.0,0.015936,1,3,198.74245568366368,29.14680921105338,2,0,mid,29.14680921105338,1
2,28,0.0,0.031744,1,3,597.7639110559227,54.780641221643535,1,0,mid,54.780641221643535,1
2,29,0.0,0.031744,1,3,596.750164017029,57.09271937733603,2,0,high,57.09271937733603,1
2,30,0.0,0.0,1,3,100.0,62.99555574590579,0,0,mid,62.99555574590579,1
2,31,0.0,0.0,1,3,100.0,59.11554558624245,0,0,mid,59.11554558624245,1
2,32,22.934412418739825,0.015936,1,3,198.406217799587,48.52979257000823,0,0,mid,48.52979257000823,1
2,33,0.0,0.015936,1,3,199.15039066136245,34.14653103600796,1,0,mid,34.14653103600796,1
2,34,0.0,0.0,1,3,0.0,58.569046448644144,1,0,high,58.569046448644144,1
2,35,0.0,0.0,1,3,100.0,73.72730496082413,0,0,low,73.72730496082413,1
2,36,36.236077919263884,0.015936,1,3,198.102199275761,56.30981616514709,2,0,mid,56.30981616514709,1
2,37,0.0,0.015936,1,3,199.23215259012852,46.05535615028982,1,0,mid,46.05535615028982,1
2,38,0.0,0.015936,1,3,198.69852076380624,76.95907311823882,3,0,mid,76.95907311823882,1
2,39,0.0,0.0,1,3,0.0,48.38492102671339,1,0,high,48.38492102671339,1
2,40,47.55316795187111,0.015936,1,3,198.71622421013473,82.92575390674675,1,0,low,82.92575390674675,1
2,41,0.0,0.031744,1,3,597.8931141747657,31.22755224177278,1,0,mid,31.22755224177278,1
2,42,0.0,0.0,1,3,100.0,78.08410912389108,0,0,high,78.08410912389108,1
2,43,0.0,0.008,1,3,98.87953871831367,66.49140865786522,2,0,low,66.49140865786522,1
2,44,0.0,0.0,1,3,100.0,68.8143798411681,0,0,mid,68.8143798411681,1
2,45,0.0,0.008,1,3,199.13634659164887,51.468463525178116,3,0,mid,51.468463525178116,1
2,46,31.468166178826934,0.015936,1,3,198.4116165485697,51.19916746370851,1,0,low,51.19916746370851,1
2,47,0.0,0.008,1,3,99.27886248453353,51.87685820558445,1,0,mid,51.87685820558445,1
2,48,0.0,0.047424,1,3,794.3376434747456,34.52619290097116,1,0,high,34.52619290097116,1
2,49,0.0,0.008,1,3,99.46846315046096,37.20212676608373,1,0,mid,37.20212676608373,1
2,50,0.0,0.0,1,3,100.0,49.03808653478505,0,0,low,49.03808653478505,1
2,51,0.0,0.0,1,3,100.0,54.2501013540157,0,0,high,54.2501013540157,1
2,52,40.686803057327474,0.015936,1,3,198.51922237158507,60.827002913994576,1,0,low,60.827002913994576,1
2,53,0.0,0.015936,1,3,199.05657891287018,38.96414815480046,1,0,low,38.96414815480046,1
2,54,68.93717927769922,0.015936,1,3,196.99881249367115,52.10492234632977,1,0,low,52.10492234632977,1
2,55,0.0,0.0,1,3,0.0,32.26029211914127,1,0,low,32.26029211914127,1
2,56,0.0,0.0,1,3,100.0,72.55838013148598,0,0,mid,72.55838013148598,1
2,57,0.0,0.008,1,3,99.8175117452056,22.83960806113843,3,0,low,22.83960806113843,1
2,58,0.0,0.015936,1,3,199.6701023590632,19.153146978546474,2,0,low,19.153146978546474,1
2,59,0.0,0.015936,1,3,198.5132150744383,37.686820483454724,3,0,mid,37.686820483454724,1
3,0,154.57325012620964,0.047236096000000005,1,3,883.6147854402042,72.22013535051592,1,0,mid,72.22013535051592,1
3,1,0.0,0.023808511999999997,1,3,299.49685271657637,44.11039480107373,1,0,mid,44.11039480107373,1
3,2,0.0,0.0,1,3,100.0,45.77400119966881,0,0,high,45.77400119966881,1
3,3,0.0,0.0,1,3,100.0,58.131362269990305,0,0,low,58.131362269990305,1
3,4,0.0,0.015936,1,3,198.69718985360592,43.51468468219812,2,0,low,43.51468468219812,1
3,5,0.0,0.008,1,3,298.45906572059147,48.55960648148632,4,0,mid,48.55960648148632,1
3,6,78.3486671630437,0.070285824,1,3,779.1613740601314,46.68401787745593,0,0,high,46.68401787745593,1
3,7,44.875911694421326,0.047236096000000005,1,3,889.7642681050928,75.90439093632743,2,0,high,75.90439093632743,1
3,8,0.0,0.023808511999999997,1,3,498.9111932173966,32.315497211979476,3,0,mid,32.315497211979476,1
3,9,40.08888338471821,0.015936,1,3,198.20511431571788,63.590553275323586,1,0,mid,63.590553275323586,1
3,10,30.680788093260762,0.015936,1,3,497.9806112678168,44.74221922540125,2,0,low,44.74221922540125,1
3,11,0.0,0.0,1,3,100.0,51.74379655045869,0,0,mid,51.74379655045869,1
3,12,22.02833924032115,0.015936,1,3,197.66989394127415,38.82691156379115,1,0,mid,38.82691156379115,1
3,13,21.347839248607265,0.015936,1,3,297.3475757917873,52.95166173299763,2,0,mid,52.95166173299763,1
3,14,0.0,0.015936,1,3,199.01232110700968,29.633074645982923,2,0,mid,29.633074645982923,1
3,15,80.23679029188249,0.031744,1,3,586.4704662445904,88.04661646039713,3,0,high,88.04661646039713,1
3,16,60.837653796122865,0.015936,1,3,196.62598279692247,68.04699908920749,1,0,low,68.04699908920749,1
3,17,30.527737989096405,0.015936,1,3,198.82139438641582,47.71271183123947,1,0,mid,47.71271183123947,1
3,18,70.20428349677312,0.047424,1,3,791.7540425861762,51.36402058857905,0,0,high,51.36402058857905,1
3,19,21.13450739579691,0.015936,1,3,198.82360874708732,31.71158323870106,0,0,low,31.71158323870106,1
3,20,44.4319280094506,0.0,1,3,0.0,55.09632026216189,0,0,mid,55.09632026216189,1
3,21,0.0,0.0,1,3,0.0,54.35710888447196,2,0,low,54.35710888447196,1
3,22,35.690890808395494,0.070285824,1,3,780.5312663066638,42.25784293208721,1,0,high,42.25784293208721,1
3,23,48.51007625410429,0.0,1,3,199.42840287878394,54.51184839245718,3,0,mid,54.51184839245718,1
3,24,27.36521489871094,0.015936,1,3,198.46428383877543,56.31153106962372,0,0,mid,56.31153106962372,1
3,25,0.0,0.0,1,3,100.0,39.95457224936491,1,0,mid,39.95457224936491,1
3,26,35.10685487865215,0.023808511999999997,1,3,298.0853220644716,61.64682668679413,1,0,low,61.64682668679413,1
3,27,25.392817765981224,0.023808511999999997,1,3,297.82637118937373,29.14680921105338,2,0,mid,29.14680921105338,1
3,28,69.25117891099919,0.047236096000000005,1,3,895.2476411190265,54.780641221643535,1,0,mid,54.780641221643535,1
3,29,71.14261863521108,0.047236096000000005,1,3,893.8287706967559,57.09271937733603,2,0,high,57.09271937733603,1
3,30,0.0,0.016,1,3,396.82798858156394,62.99555574590579,2,0,mid,62.99555574590579,1
3,31,0.0,0.008,1,3,198.99052132504195,59.11554558624245,3,0,mid,59.11554558624245,1
3,32,22.934412418739825,0.015936,1,3,198.406217799587,48.52979257000823,0,0,mid,48.52979257000823,1
3,33,31.24172357328562,0.023808511999999997,1,3,298.72558599204365,34.14653103600796,0,0,mid,34.14653103600796,1
3,34,0.0,0.024,1,3,796.6484724987881,58.569046448644144,2,0,high,58.569046448644144,1
3,35,23.93830379154416,0.008,1,3,198.8633352125746,73.72730496082413,1,0,low,73.72730496082413,1
3,36,36.236077919263884,0.015936,1,3,297.60828269598306,56.30981616514709,4,0,mid,56.30981616514709,1
3,37,45.34845663712852,0.023808511999999997,1,3,298.8482288851928,46.05535615028982,0,0,mid,46.05535615028982,1
3,38,0.0,0.015936,1,3,297.6861641810635,76.95907311823882,4,0,mid,76.95907311823882,1
3,39,0.0,0.016,1,3,295.99896198228447,48.38492102671339,4,0,high,48.38492102671339,1
3,40,107.08530840953225,0.023808511999999997,1,3,298.32215575474754,82.92575390674675,2,0,low,82.92575390674675,1
3,41,46.62302841359871,0.047236096000000005,1,3,1196.2669667532125,31.22755224177278,2,0,mid,31.22755224177278,1
3,42,0.0,0.0,1,3,100.0,78.08410912389108,2,0,high,78.08410912389108,1
3,43,34.99962096356766,0.015936,1,3,197.75907743662734,66.49140865786522,1,0,low,66.49140865786522,1
3,44,0.0,0.008,1,3,198.74153774587393,68.8143798411681,3,0,mid,68.8143798411681,1
3,45,44.71055594967236,0.008,1,3,298.70451988747334,51.468463525178116,2,0,mid,51.468463525178116,1
3,46,31.468166178826934,0.023808511999999997,1,3,297.5441217004599,51.19916746370851,2,0,low,51.19916746370851,1
3,47,26.972273345116605,0.015936,1,3,198.55772496906707,51.87685820558445,0,0,mid,51.87685820558445,1
3,48,76.79117698430073,0.047424,1,3,791.5064652121184,34.52619290097116,1,0,high,34.52619290097116,1
3,49,26.957761716952643,0.015936,1,3,198.3030719331601,37.20212676608373,2,0,mid,37.20212676608373,1
3,50,0.0,0.0,1,3,100.0,49.03808653478505,0,0,low,49.03808653478505,1
3,51,0.0,0.024,1,3,97.2282799576392,54.2501013540157,1,0,high,54.2501013540157,1
3,52,40.686803057327474,0.023808511999999997,1,3,297.6878709878642,60.827002913994576,2,0,low,60.827002913994576,1
3,53,31.672432425171454,0.015936,1,3,298.35372023616094,38.96414815480046,2,0,low,38.96414815480046,1
3,54,124.29101437383537,0.023808511999999997,1,3,296.6459754769478,52.10492234632977,0,0,low,52.10492234632977,1
3,55,0.0,0.0,1,3,0.0,32.26029211914127,3,0,low,32.26029211914127,1
3,56,0.0,0.008,1,3,199.71024518476986,72.55838013148598,1,0,mid,72.55838013148598,1
3,57,0.0,0.015936,1,3,199.6350234904112,22.83960806113843,3,0,low,22.83960806113843,1
3,58,0.0,0.023808511999999997,1,3,299.5051535385948,19.153146978546474,2,0,low,19.153146978546474,1
3,59,37.12901035823355,0.023808511999999997,1,3,297.6587824876571,37.686820483454724,2,0,mid,37.686820483454724,1
4,0,244.38688648529717,0.062480318464000005,1,3,1182.5033925676116,72.22013535051592,0,0,mid,72.22013535051592,1
4,1,0.0,0.031618043904,1,3,498.7828249502243,44.11039480107373,4,0,mid,44.11039480107373,1
4,2,0.0,0.0,1,3,96.5615206368557,45.77400119966881,2,0,high,45.77400119966881,1
4,3,0.0,0.0,1,3,100.0,58.131362269990305,0,0,low,58.131362269990305,1
4,4,33.94651942015914,0.023808511999999997,1,3,297.881128040886,43.51468468219812,1,0,low,43.51468468219812,1
4,5,115.61909396487174,0.008,1,3,397.9454209607886,48.55960648148632,2,0,mid,48.55960648148632,1
4,6,78.3486671630437,0.09259896422399999,1,3,776.7575874245584,46.68401787745593,1,0,high,46.68401787745593,1
4,7,120.18799016468807,0.062480318464000005,1,3,1184.1949361489421,75.90439093632743,0,0,high,75.90439093632743,1
4,8,0.0,0.031618043904,1,3,698.467568012018,32.315497211979476,3,0,mid,32.315497211979476,1
4,9,40.08888338471821,0.015936,1,3,297.89612561943295,63.590553275323586,2,0,mid,63.590553275323586,1
4,10,141.46259621430207,0.015936,1,3,597.6758266242074,44.74221922540125,1,0,low,44.74221922540125,1
4,11,0.0,0.008,1,3,199.3617901086455,51.74379655045869,1,0,mid,51.74379655045869,1
4,12,52.4842381759821,0.023808511999999997,1,3,297.1809055467448,38.82691156379115,0,0,mid,38.82691156379115,1
4,13,96.19646341401068,0.023808511999999997,1,3,496.3445102517911,52.95166173299763,3,0,mid,52.95166173299763,1
4,14,0.0,0.023808511999999997,1,3,298.51848166051457,29.633074645982923,2,0,mid,29.633074645982923,1
4,15,192.8677685731598,0.031744,1,3,881.8245274707182,88.04661646039713,3,0,high,88.04661646039713,1
4,16,119.85337935224992,0.023808511999999997,1,3,296.3187703905196,68.04699908920749,1,0,low,68.04699908920749,1
4,17,30.527737989096405,0.023808511999999997,1,3,298.59990310927145,47.71271183123947,3,0,mid,47.71271183123947,1
4,18,70.20428349677312,0.047424,1,3,791.7540425861762,51.36402058857905,0,0,high,51.36402058857905,1
4,19,21.13450739579691,0.015936,1,3,198.82360874708732,31.71158323870106,0,0,low,31.71158323870106,1
4,20,44.4319280094506,0.016,1,3,298.22983926632946,55.09632026216189,2,0,mid,55.09632026216189,1
4,21,0.0,0.0,1,3,0.0,54.35710888447196,2,0,low,54.35710888447196,1
4,22,126.68944924127351,0.070285824,1,3,777.788905152724,42.25784293208721,1,0,high,42.25784293208721,1
4,23,101.54026604277801,0.0,1,3,299.14260431817587,54.51184839245718,2,0,mid,54.51184839245718,1
4,24,27.36521489871094,0.015936,1,3,198.46428383877543,56.31153106962372,0,0,mid,56.31153106962372,1
4,25,0.0,0.0,1,3,100.0,39.95457224936491,1,0,mid,39.95457224936491,1
4,26,72.64423900044969,0.031618043904,1,3,397.1158130794356,61.64682668679413,1,0,low,61.64682668679413,1
4,27,25.392817765981224,0.023808511999999997,1,3,397.36506679336395,29.14680921105338,3,0,mid,29.14680921105338,1
4,28,69.25117891099919,0.062480318464000005,1,3,1190.4274700751791,54.780641221643535,4,0,mid,54.780641221643535,1
4,29,71.14261863521108,0.062480318464000005,1,3,1192.0364426219203,57.09271937733603,2,0,high,57.09271937733603,1
4,30,42.10531867998618,0.031744,1,3,692.5841824723684,62.99555574590579,2,0,mid,62.99555574590579,1
4,31,0.0,0.008,1,3,297.9810426500839,59.11554558624245,4,0,mid,59.11554558624245,1
4,32,22.934412418739825,0.015936,1,3,198.406217799587,48.52979257000823,1,0,mid,48.52979257000823,1
4,33,31.24172357328562,0.023808511999999997,1,3,398.5935973495402,34.14653103600796,2,0,mid,34.14653103600796,1
4,34,90.28522111326573,0.047424,1,3,789.723963163782,58.569046448644144,1,0,high,58.569046448644144,1
4,35,72.13787618647144,0.008,1,3,198.8633352125746,73.72730496082413,1,0,low,73.72730496082413,1
4,36,36.236077919263884,0.015936,1,3,397.11436611620513,56.30981616514709,4,0,mid,56.30981616514709,1
4,37,45.34845663712852,0.023808511999999997,1,3,298.8482288851928,46.05535615028982,0,0,mid,46.05535615028982,1
4,38,167.66347777056257,0.015936,1,3,396.6738075983207,76.95907311823882,2,0,mid,76.95907311823882,1
4,39,71.05646245213342,0.031744,1,3,591.9979239645689,48.38492102671339,2,0,high,48.38492102671339,1
4,40,107.08530840953225,0.031618043904,1,3,397.92808729936036,82.92575390674675,2,0,low,82.92575390674675,1
4,41,46.62302841359871,0.062480318464000005,1,3,1495.0270569583527,31.22755224177278,3,0,mid,31.22755224177278,1
4,42,0.0,0.024,1,3,890.2346830543079,78.08410912389108,4,0,high,78.08410912389108,1
4,43,94.0544298417235,0.023808511999999997,1,3,296.7595770814077,66.49140865786522,1,0,low,66.49140865786522,1
4,44,84.15356182453723,0.015936,1,3,297.48307549174785,68.8143798411681,1,0,mid,68.8143798411681,1
4,45,44.71055594967236,0.008,1,3,298.70451988747334,51.468463525178116,2,0,mid,51.468463525178116,1
4,46,122.18605622091135,0.031618043904,1,3,396.6766268523502,51.19916746370851,0,0,low,51.19916746370851,1
4,47,26.972273345116605,0.023808511999999997,1,3,298.25165817140595,51.87685820558445,1,0,mid,51.87685820558445,1
4,48,76.79117698430073,0.047424,1,3,791.5064652121184,34.52619290097116,1,0,high,34.52619290097116,1
4,49,26.957761716952643,0.023808511999999997,1,3,297.66921756539836,37.20212676608373,2,0,mid,37.20212676608373,1
4,50,0.0,0.008,1,3,199.6880658509198,49.03808653478505,1,0,low,49.03808653478505,1
4,51,0.0,0.047424,1,3,94.4565599152784,54.2501013540157,1,0,high,54.2501013540157,1
4,52,101.8971719438259,0.023808511999999997,1,3,396.8565196041433,60.827002913994576,2,0,low,60.827002913994576,1
4,53,31.672432425171454,0.015936,1,3,398.12257210301664,38.96414815480046,3,0,low,38.96414815480046,1
4,54,124.29101437383537,0.031618043904,1,3,396.39171069527436,52.10492234632977,1,0,low,52.10492234632977,1
4,55,0.0,0.0,1,3,0.0,32.26029211914127,3,0,low,32.26029211914127,1
4,56,0.0,0.015936,1,3,299.1479120605418,72.55838013148598,2,0,mid,72.55838013148598,1
4,57,0.0,0.023808511999999997,1,3,299.4525352356168,22.83960806113843,3,0,low,22.83960806113843,1
4,58,0.0,0.031618043904,1,3,399.3402047181264,19.153146978546474,2,0,low,19.153146978546474,1
4,59,37.12901035823355,0.031618043904,1,3,396.86459004495805,37.686820483454724,3,0,mid,37.686820483454724,1
5,0,244.38688648529717,0.062480318464000005,1,3,1182.5033925676116,72.22013535051592,2,0,mid,72.22013535051592,1
5,1,0.0,0.039365099552768,1,3,698.0687971838722,44.11039480107373,4,0,mid,44.11039480107373,1
5,2,0.0,0.024,1,3,888.0590593475727,45.77400119966881,3,0,high,45.77400119966881,1
5,3,0.0,0.008,1,3,198.0031705172437,58.131362269990305,3,0,low,58.131362269990305,1
5,4,33.94651942015914,0.023808511999999997,1,3,397.24006352201235,43.51468468219812,3,0,low,43.51468468219812,1
5,5,191.44004923583378,0.015936,1,3,597.5154055006919,48.55960648148632,2,0,mid,48.55960648148632,1
5,6,78.3486671630437,0.09259896422399999,1,3,774.3538007889855,46.68401787745593,2,0,high,46.68401787745593,1
5,7,120.18799016468807,0.062480318464000005,1,3,1184.1949361489421,75.90439093632743,0,0,high,75.90439093632743,1
5,8,62.70939040985444,0.039365099552768,1,3,898.0239428066393,32.315497211979476,2,0,mid,32.315497211979476,1
5,9,116.43623820422215,0.015936,1,3,397.587136923148,63.590553275323586,1,0,mid,63.590553275323586,1
5,10,141.46259621430207,0.023808511999999997,1,3,697.5099723482471,44.74221922540125,2,0,low,44.74221922540125,1
5,11,30.40372092375208,0.008,1,3,298.723580217291,51.74379655045869,1,0,mid,51.74379655045869,1
5,12,52.4842381759821,0.031618043904,1,3,396.61054819965693,38.82691156379115,2,0,mid,38.82691156379115,1
5,13,177.95404788752307,0.031618043904,1,3,595.2732217809775,52.95166173299763,2,0,mid,52.95166173299763,1
5,14,45.67421124857106,0.031618043904,1,3,397.75596054831556,29.633074645982923,2,0,mid,29.633074645982923,1
5,15,282.1059906170165,0.031744,1,3,881.8245274707182,88.04661646039713,2,0,high,88.04661646039713,1
5,16,119.85337935224992,0.023808511999999997,1,3,395.67564646788196,68.04699908920749,3,0,low,68.04699908920749,1
5,17,30.527737989096405,0.031618043904,1,3,398.3784118321271,47.71271183123947,3,0,mid,47.71271183123947,1
5,18,70.20428349677312,0.047424,1,3,791.7540425861762,51.36402058857905,0,0,high,51.36402058857905,1
5,19,21.13450739579691,0.015936,1,3,198.82360874708732,31.71158323870106,1,0,low,31.71158323870106,1
5,20,88.39427414144447,0.031744,1,3,595.4854126883522,55.09632026216189,2,0,mid,55.09632026216189,1
5,21,157.7552323092491,0.0,1,3,0.0,54.35710888447196,0,0,low,54.35710888447196,1
5,22,126.68944924127351,0.070285824,1,3,777.788905152724,42.25784293208721,1,0,high,42.25784293208721,1
5,23,253.46055527795596,0.008,1,3,398.5557754323951,54.51184839245718,1,0,mid,54.51184839245718,1
5,24,27.36521489871094,0.015936,1,3,198.46428383877543,56.31153106962372,0,0,mid,56.31153106962372,1
5,25,0.0,0.008,1,3,199.50234642748424,39.95457224936491,2,0,mid,39.95457224936491,1
5,26,72.64423900044969,0.039365099552768,1,3,496.7563724389853,61.64682668679413,1,0,low,61.64682668679413,1
5,27,25.392817765981224,0.023808511999999997,1,3,496.90376239735417,29.14680921105338,3,0,mid,29.14680921105338,1
5,28,124.62558004271668,0.07748063336857601,1,3,1485.6072990313319,54.780641221643535,3,0,mid,54.780641221643535,1
5,29,152.13910278368567,0.07748063336857601,1,3,1490.2441145470848,57.09271937733603,1,0,high,57.09271937733603,1
5,30,122.95554372107476,0.031744,1,3,990.4261532972755,62.99555574590579,2,0,mid,62.99555574590579,1
5,31,52.01225150235914,0.008,1,3,396.97156397512583,59.11554558624245,3,0,mid,59.11554558624245,1
